,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
3622,410658.1,0,2193,7.34c,dubu,Bammysoy,Sammyboy,xxxBliNcc,Husky,Moo,Mo13ei,DuBu,MSS,Speeed,Yves,adzantick,Muerta,Nature's Prophet,Centaur Warrunner,Bristleback,Lina,Phoenix,Vengeful Spirit,Brewmaster,Spectre,Templar Assassin,50,50,50,53.364647,50,52.65306,66.786285,50,50,50,30,30,30,92,30,267,30,30,30,30,46.71,49.72,50.82,47.36,46.30,49.31,53.03,49.84,53.95,46.01,-1.75,-0.46,1.38,2.14,1.72,-0.18,0.19,-0.86,2.67,-0.3,-0.02,0.01,-0.19,-1.04,2.24,-0.7,0.66,-1.99,-0.94,1.26,-2.74,0.65,-1.13,0.53,1.37
3623,410658.0,1,1977,7.34c,dubu,Bammysoy,Sammyboy,xxxBliNcc,Husky,Moo,Mo13ei,Speeed,MSS,DuBu,adzantick,Yves,Muerta,Phoenix,Centaur Warrunner,Spirit Breaker,Viper,Bristleback,Grimstroke,Pugna,Pangolier,Naga Siren,50,50,50,53.364647,50,50,66.786285,52.65306,50,50,30,30,30,108,30,30,30,204,30,30,46.71,49.31,50.82,48.82,53.65,47.36,50.35,48.29,44.17,48.37,-0.35,-0.07,1.32,-0.61,0.49,0.7,-0.62,0.3,0.39,-1.18,2.34,0.74,-1.51,-0.77,-1.39,-1.74,0.11,-0.72,0.71,-0.11,-3.86,-0.29,-0.6,0.1,3.33
3624,410659.2,0,2793,7.34c,Nouns,Bammysoy,xxxBliNcc,Sammyboy,Husky,Moo,Mo13ei,Gunnar,Lelis,Fly,Yuma,Stormstormer,Dark Willow,Weaver,Tusk,Tidehunter,Alchemist,Spirit Breaker,Grimstroke,Chen,Meepo,Puck,50,50,50,53.364647,50,52.04009,50,55.555557,50,53.732838,30,30,30,101,30,42,30,125,30,195,47.51,49.49,46.45,50.53,46.43,48.82,50.35,47.11,54.97,46.56,-2.09,-1.01,0.19,-1.28,1.05,-0.06,-0.94,-0.99,-1.05,1.56,-1.46,0.71,0.25,0.23,1.58,-0.97,1.59,-1.86,0.06,-0.63,0.07,0.09,0.32,-2.23,-1.83
3625,410659.1,1,2232,7.34c,Nouns,Bammysoy,Moo,Husky,xxxBliNcc,Sammyboy,Mo13ei,Gunnar,Lelis,Fly,Yuma,Stormstormer,Primal Beast,Treant Protector,Dark Willow,Luna,Zeus,Spirit Breaker,Pugna,Undying,Morphling,Earth Spirit,53.364647,50,50,50,50,52.04009,50,55.555557,50,53.732838,98,30,30,30,30,42,30,56,30,115,47.92,53.58,47.51,49.78,51.59,48.82,48.29,51.53,45.84,46.32,-0.55,-1.13,1.16,0.45,-1.11,-1.26,1.28,1.15,1.7,1.27,-2.09,0.06,-0.18,0.08,1.41,0.1,0.14,-2.03,-0.84,-0.02,0.07,0.53,1.15,-1.15,1.63
3626,410659.0,0,2316,7.34c,Nouns,Bammysoy,Mo13ei,Husky,Sammyboy,Moo,xxxBliNcc,Gunnar,Lelis,Fly,Stormstormer,Yuma,Tusk,Grimstroke,Wraith King,Brewmaster,Shadow Demon,Spirit Breaker,Pugna,Treant Protector,Invoker,Luna,50,50,50,53.364647,50,52.04009,50,55.555557,53.732838,50,30,30,30,93,30,42,30,67,2889,30,46.45,50.35,52.44,49.84,45.35,48.82,48.29,53.58,47.70,49.78,-1.46,0.54,0.7,-0.72,0.51,-0.11,0.98,-0.42,0.82,1.15,-0.4,1.38,1.81,1.76,-0.38,-0.05,0.59,-0.88,0.83,-1.27,-2.55,0.6,-0.69,-0.51,-2.05
3627,410660.4,1,2669,7.34c,TSM,Nouns,Whitemon,Immersion,kasane,Timado,Bryle,Gunnar,Lelis,Fly,Yuma,Stormstormer,Treant Protector,Dark Willow,Wraith King,Monkey King,Pugna,Primal Beast,Skywrath Mage,Enchantress,Naga Siren,Necrophos,52.021034,50,52.845848,51.035603,54.29572,52.04009,50,55.555557,50,53.732838,182,30,21,178,33,110,30,152,30,82,53.58,47.51,52.44,45.58,48.29,47.92,50.21,45.74,48.37,51.09,0.89,-0.02,-0.28,-0.64,0.74,-0.64,-0.37,-0.67,3.21,0.03,1.75,-1.19,2.6,3.42,4.53,-0.76,0.44,0.71,-1.22,-1.02,1.13,-0.97,-0.03,-0.87,-2.72
3628,410660.3,1,1500,7.34c,TSM,Nouns,Timado,Whitemon,Immersion,kasane,Bryle,Stormstormer,Fly,Lelis,Yuma,Gunnar,Weaver,Grimstroke,Dark Willow,Wraith King,Earthshaker,Primal Beast,Nature's Prophet,Rubick,Spectre,Centaur Warrunner,51.035603,52.021034,50,52.845848,54.29572,53.732838,55.555557,50,50,52.04009,161,130,30,21,65,66,53,30,30,59,49.49,50.35,47.51,52.44,49.70,47.92,49.72,44.33,53.95,50.82,-1.29,1.74,2.0,-1.43,-0.95,-2.58,0.66,0.18,-0.11,-0.74,-0.64,0.08,0.07,-0.22,0.27,1.75,0.64,1.88,0.38,0.89,-0.62,0.22,-0.33,1.45,-0.68
3629,410660.2,0,2411,7.34c,TSM,Nouns,Lelis,Fly,Yuma,Stormstormer,Gunnar,kasane,Whitemon,Immersion,Bryle,Timado,Tusk,Phoenix,Luna,Necrophos,Axe,Kunkka,Nature's Prophet,Dark Willow,Lina,Windranger,50,55.555557,50,53.732838,52.04009,52.845848,52.021034,50,54.29572,51.035603,30,120,30,82,86,11,112,30,236,182,46.45,49.31,49.78,51.09,53.40,51.15,49.72,47.51,46.30,46.30,0.15,-0.08,1.6,0.01,-0.43,-0.54,0.18,0.34,2.74,0.66,1.66,0.59,-0.03,0.96,0.14,-1.46,1.47,-0.03,3.05,-1.51,0.99,-0.31,-2.31,-0.89,-3.3
3630,410660.1,1,6381,7.34c,TSM,Nouns,Yuma,Fly,Gunnar,Lelis,Stormstormer,Whitemon,kasane,Immersion,Timado,Bryle,Meepo,Ancient Apparition,Centaur Warrunner,Skywrath Mage,Windranger,Weaver,Elder Titan,Phoenix,Sven,Lina,50,55.555557,52.04009,50,53.732838,52.021034,52.845848,50,51.035603,54.29572,30,25,59,30,338,67,5,30,295,236,54.97,50.99,50.82,50.21,46.30,49.49,50.26,49.31,50.13,46.30,1.05,15.05,0.06,6.81,2.3,2.09,-0.12,0.05,-0.73,1.24,0.95,0.29,-0.02,1.05,-0.69,-0.82,-1.13,-1.25,1.06,-0.2,-0.12,-2.33,-0.66,-0.5,-1.44
3631,410660.0,0,3052,7.34c,TSM,Nouns,kasane,Immersion,Whitemon,Timado,Bryle,Gunnar,Fly,Lelis,Yuma,Stormstormer,Bristleback,Grimstroke,Vengeful Spirit,Templar Assassin,Void Spirit,Magnus,Ancient Apparition,Nature's Prophet,Faceless Void,Invoker,52.845848,50,52.021034,51.035603,54.29572,52.04009,55.555557,50,50,53.732838,26,30,77,512,30,177,25,30,30,2889,47.36,50.35,53.03,46.01,50.07,47.33,50.99,49.72,51.15,47.70,0.31,2.31,0.99,0.26,-1.65,-0.8,-0.07,0.66,-0.99,0.82,0.6,-0.37,-0.19,-0.98,-0.03,-0.14,-0.12,0.3,-0.12,-1.13,-0.98,-2.02,-1.45,-0.53,-3.43
3632,410661.2,1,2877,7.34c,BOOM Esports,MAD KINGS,YadomiJN,Adrian,SmAsH,Genek,Mr.Jeans,SLATEM$,Mjz,Matthew,Pakazs,Sacred,Treant Protector,Muerta,Brewmaster,Invoker,Ember Spirit,Kunkka,Ancient Apparition,Dark Willow,Faceless Void,Axe,50,50,50,50,50,50,50,51.781475,53.87612,51.887978,30,30,30,30,30,30,30,13,59,181,53.58,46.71,49.84,47.70,49.78,51.15,50.99,47.51,51.15,53.40,0.67,1.76,0.71,1.15,-1.48,1.94,0.67,0.09,0.68,0.96,-1.57,-1.53,-1.32,1.77,1.05,-1.47,-0.52,-0.21,1.05,-0.43,-2.57,-0.76,1.15,-0.44,-0.44
3633,410661.1,1,2340,7.34c,BOOM Esports,MAD KINGS,SmAsH,YadomiJN,Adrian,Genek,Mr.Jeans,Pakazs,Mjz,Matthew,Sacred,SLATEM$,Dawnbreaker,Muerta,Bloodseeker,Invoker,Leshrac,Chaos Knight,Vengeful Spirit,Nature's Prophet,Tidehunter,Necrophos,50,50,50,50,50,53.87612,50,51.781475,51.887978,50,30,30,30,30,30,33,30,13,31,30,49.45,46.71,49.05,47.70,48.24,49.73,53.03,49.72,50.53,51.09,-1.32,-0.54,-1.56,-0.41,-1.59,-0.2,-0.46,1.45,-1.06,-4.13,0.18,-0.37,0.67,-1.16,0.72,-1.64,0.03,-0.02,0.36,-0.68,-0.68,-0.42,-0.08,-1.5,-4.54
3634,410661.0,1,1845,7.34c,BOOM Esports,MAD KINGS,Matthew,Pakazs,Mjz,Sacred,SLATEM$,SmAsH,Genek,YadomiJN,Mr.Jeans,Adrian,Pugna,Dawnbreaker,Oracle,Necrophos,Huskar,Phoenix,Earth Spirit,Grimstroke,Lina,Sven,51.781475,53.87612,50,51.887978,50,50,50,50,50,50,25,15,30,143,30,30,30,30,30,30,48.29,49.45,53.13,51.09,49.23,49.31,46.32,50.35,46.30,50.13,-0.3,-0.25,-0.98,0.5,1.05,1.99,-1.39,0.11,1.45,0.45,-1.22,-0.73,-0.67,0.44,0.94,-0.12,0.03,2.51,3.05,-1.27,-1.4,-2.07,-1.05,1.34,-1.34
3635,410662.1,0,4173,7.34c,BocaJuniors,Infinity,Italiano Gangstar,Mariano,Accel,Parker,Lala-troni,MoOz,Gardick,Vitaly,Payk,Lumpy,Kunkka,Muerta,Pugna,Luna,Snapfire,Grimstroke,Tusk,Brewmaster,Templar Assassin,Earth Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,51.15,46.71,48.29,49.78,45.01,50.35,46.45,49.84,46.01,46.32,-0.15,-0.15,1.57,-1.05,1.03,-0.07,-1.46,1.38,1.72,1.33,-0.98,-0.54,-0.59,0.08,-0.25,-1.15,-0.51,1.27,-0.69,-0.02,-0.13,-0.33,-0.83,0.82,0.13
3636,410662.0,0,2319,7.34c,BocaJuniors,Infinity,Parker,Accel,Italiano Gangstar,Mariano,Lala-troni,151910,MoOz,Payk,Gardick,Vitaly,Weaver,Tusk,Slardar,Snapfire,Invoker,Primal Beast,Grimstroke,Muerta,Clockwerk,Wraith King,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.49,46.45,52.60,45.01,47.70,47.92,50.35,46.71,49.80,52.44,-1.29,-0.94,1.42,0.04,-0.23,0.83,0.71,1.46,-0.09,-2.07,-0.43,0.33,2.89,0.93,0.69,0.05,-0.13,-0.87,-0.91,-2.1,-1.7,-0.82,-1.51,-0.28,-1.76
3637,410663.1,0,2723,7.34c,Keyd Stars,kaiser,D1smar,Raykill,Valqui,esK,Argius,fcr,KJ,Kingrd,Costabile,4nalog,Weaver,Grimstroke,Centaur Warrunner,Invoker,Wraith King,Primal Beast,Enchantress,Skywrath Mage,Faceless Void,Puck,50,50,52.075077,50,50,50,53.151344,50,60.57041,50,30,30,605,30,30,30,270,30,162,30,49.49,50.35,50.82,47.70,52.44,47.92,45.74,50.21,51.15,46.56,-1.29,0.16,0.82,3.94,1.56,-2.58,0.52,-0.36,-0.99,0.12,-0.84,-1.09,-0.46,0.36,0.16,-1.7,1.56,0.38,1.05,2.79,1.75,2.6,-1.19,0.07,0.17
3638,410663.0,1,2402,7.34c,Keyd Stars,kaiser,KJ,Costabile,Kingrd,fcr,4nalog,esK,Raykill,D1smar,Argius,Valqui,Clockwerk,Luna,Skywrath Mage,Brewmaster,Huskar,Primal Beast,Phoenix,Dark Willow,Faceless Void,Bristleback,53.151344,60.57041,50,50,50,50,50,50,50,52.075077,109,130,30,30,30,30,30,30,30,511,49.80,49.78,50.21,49.84,49.23,47.92,49.31,47.51,51.15,47.36,-2.08,0.59,0.02,0.22,0.38,2.42,-0.05,-0.03,-0.75,1.75,-0.95,-1.25,0.37,-1.5,0.36,0.23,-0.29,-1.32,1.77,1.99,-0.07,-1.4,-0.56,-2.37,3.28
3639,410664.1,0,2519,7.34c,Wawitas Sagazes,estar_backs,Michael,Doctor Devak,Alone,Stinger,MNZ,Lumière,CorVus,Pandaboo,Oscar,DarkMago♡,Rubick,Magnus,Dazzle,Silencer,Faceless Void,Weaver,Muerta,Enchantress,Brewmaster,Pangolier,50,50,50,50,50,50,50,50,50,53.406708,30,30,30,30,30,30,30,30,30,205,44.33,47.33,49.47,54.12,51.15,49.49,46.71,45.74,49.84,44.17,-2.0,-0.62,0.35,-0.32,1.05,0.78,0.07,0.25,-0.03,0.05,1.56,0.79,-1.38,0.27,0.5,-1.16,0.84,1.75,0.87,0.28,-3.94,-0.68,2.41,-1.77,-1.62
3640,410664.0,1,1979,7.34c,Wawitas Sagazes,estar_backs,Lumière,Pandaboo,CorVus,Oscar,DarkMago♡,Michael,Stinger,MNZ,Alone,Doctor Devak,Weaver,Treant Protector,Muerta,Brewmaster,Earth Spirit,Rubick,Nature's Prophet,Bloodseeker,Magnus,Dawnbreaker,50,50,50,50,53.406708,50,50,50,50,50,30,30,30,30,13,30,30,30,30,30,49.49,53.58,46.71,49.84,46.32,44.33,49.72,49.05,47.33,49.45,2.0,1.74,0.52,-0.78,-1.12,0.75,-1.9,0.31,1.11,0.61,0.62,1.45,-0.48,-0.07,-1.56,0.32,0.86,-0.73,0.03,1.3,-1.2,-2.7,0.5,-0.24,1.39
3641,410665.2,1,2363,7.34c,MAD KINGS,Infinity,MoOz,Vitaly,Payk,Gardick,Lumpy,Genek,Adrian,YadomiJN,SmAsH,Mr.Jeans,Earth Spirit,Dazzle,Luna,Clockwerk,Templar Assassin,Muerta,Weaver,Tusk,Tidehunter,Storm Spirit,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,46.32,49.47,49.78,49.80,46.01,46.71,49.49,46.45,50.53,46.16,-1.33,-0.08,-0.16,0.73,1.4,0.79,1.56,-0.01,2.06,-0.51,0.28,-1.5,-0.51,0.33,-0.27,-0.32,-0.04,0.09,-0.27,0.77,-1.72,-0.57,-1.6,0.49,0.33
3642,410665.1,1,2545,7.34c,MAD KINGS,Infinity,Genek,Adrian,YadomiJN,SmAsH,Mr.Jeans,MoOz,Vitaly,Gardick,Payk,Lumpy,Muerta,Weaver,Tusk,Dazzle,Pangolier,Grimstroke,Lone Druid,Undying,Luna,Queen of Pain,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,46.71,49.49,46.45,49.47,44.17,50.35,54.94,51.53,49.78,48.59,-0.07,-0.92,-1.23,-0.28,-0.51,-0.94,-1.84,-0.96,1.5,-0.91,0.71,-1.6,0.54,0.51,0.39,-0.23,-0.94,0.19,0.69,0.79,2.35,-3.98,-0.47,-0.14,0.71
3643,410665.0,0,3086,7.34c,MAD KINGS,Infinity,Adrian,YadomiJN,SmAsH,Genek,Mr.Jeans,Vitaly,MoOz,Gardick,Payk,Lumpy,Muerta,Clockwerk,Magnus,Shadow Demon,Ember Spirit,Spirit Breaker,Dark Willow,Undying,Templar Assassin,Queen of Pain,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,46.71,49.80,47.33,45.35,49.78,48.82,47.51,51.53,46.01,48.59,0.53,0.09,-1.23,1.72,-0.51,-2.71,0.02,0.67,0.65,1.64,-1.15,0.42,-1.31,0.14,0.84,-2.55,-1.66,1.59,-0.98,1.29,-2.59,1.15,-1.84,-1.49,-2.46
3644,410666.2,1,3123,7.34c,Keyd Stars,Wawitas Sagazes,Pandaboo,Oscar,CorVus,Lumière,DarkMago♡,Costabile,KJ,Kingrd,4nalog,fcr,Treant Protector,Dawnbreaker,Tusk,Templar Assassin,Pangolier,Chaos Knight,Grimstroke,Pugna,Earth Spirit,Dragon Knight,50,50,50,50,53.406708,60.57041,53.151344,50,50,50,30,30,30,30,205,103,97,30,30,30,53.58,49.45,46.45,46.01,44.17,49.73,50.35,48.29,46.32,49.08,-1.08,0.42,1.28,1.27,-0.42,-1.32,0.11,-0.0,-1.39,0.41,-0.1,0.71,0.54,0.16,0.57,0.33,-0.46,-0.08,-0.4,1.95,-1.92,2.35,-1.47,-1.32,1.49
3645,410666.1,0,2132,7.34c,Keyd Stars,Wawitas Sagazes,fcr,Kingrd,4nalog,KJ,Costabile,CorVus,Pandaboo,Oscar,Lumière,DarkMago♡,Brewmaster,Pugna,Pangolier,Vengeful Spirit,Lifestealer,Muerta,Enchantress,Dawnbreaker,Sven,Earthshaker,50,50,50,53.151344,60.57041,50,50,50,50,53.406708,30,30,30,37,107,30,30,30,30,118,49.84,48.29,44.17,53.03,50.15,46.71,45.74,49.45,50.13,49.70,-1.38,-0.83,1.3,1.85,1.16,-1.32,-0.03,0.0,1.05,1.19,0.61,-0.63,-0.5,0.1,0.79,0.46,-0.09,0.54,-0.29,0.2,0.56,0.71,-0.25,-0.09,-0.51
3646,410666.0,0,2073,7.34c,Keyd Stars,Wawitas Sagazes,Oscar,Pandaboo,Lumière,CorVus,DarkMago♡,Costabile,KJ,Kingrd,fcr,4nalog,Centaur Warrunner,Treant Protector,Luna,Grimstroke,Necrophos,Weaver,Pugna,Earthshaker,Lone Druid,Puck,50,50,50,50,53.406708,60.57041,53.151344,50,50,50,30,30,30,30,9,108,99,30,30,30,50.82,53.58,49.78,50.35,51.09,49.49,48.29,49.70,54.94,46.56,0.95,-1.51,0.68,0.68,0.16,0.84,1.28,0.51,-1.7,0.81,-1.5,0.14,-0.04,-2.87,-1.91,0.94,0.98,-0.66,1.78,0.12,0.31,2.72,-0.35,-0.2,0.76
3647,410667.1,0,2510,7.34c,Infinity,Wawitas Sagazes,CorVus,Pandaboo,Oscar,DarkMago♡,Lumière,MoOz,Vitaly,Gardick,Payk,Lumpy,Muerta,Enchantress,Centaur Warrunner,Pangolier,Naga Siren,Earth Spirit,Dazzle,Undying,Templar Assassin,Huskar,50,50,50,53.406708,50,50,50,50,50,50,30,30,30,205,30,30,30,30,30,30,46.71,45.74,50.82,44.17,48.37,46.32,49.47,51.53,46.01,49.23,1.33,-0.79,-1.23,1.72,0.08,-0.01,1.38,-1.96,-0.59,-1.6,-0.01,2.02,1.11,2.24,0.95,-1.32,-0.5,-0.47,0.33,2.95,-0.34,5.53,-1.24,-2.02,-1.32
3648,410667.0,0,2596,7.34c,Infinity,Wawitas Sagazes,CorVus,Lumière,Pandaboo,Oscar,DarkMago♡,Payk,Gardick,Vitaly,MoOz,Lumpy,Muerta,Luna,Phoenix,Tidehunter,Necrophos,Chaos Knight,Grimstroke,Kunkka,Nature's Prophet,Pangolier,50,50,50,50,53.406708,50,50,50,50,50,30,30,30,30,9,30,30,30,30,30,46.71,49.78,49.31,50.53,51.09,49.73,50.35,51.15,49.72,44.17,-0.2,-0.07,1.94,1.45,-0.61,-1.22,-1.15,1.66,0.59,0.14,-3.62,-0.62,-0.54,0.18,0.39,-2.5,1.59,1.01,0.65,2.42,-0.59,2.51,-1.46,1.47,-1.79
3649,410668.2,1,4497,7.34c,BOOM Esports,BocaJuniors,Matthew,Mjz,Sacred,Pakazs,SLATEM$,Accel,Parker,Mariano,Lala-troni,Italiano Gangstar,Muerta,Enchantress,Kunkka,Sven,Invoker,Pugna,Wraith King,Tusk,Keeper of the Light,Timbersaw,51.781475,50,51.887978,53.87612,50,50,50,50,50,50,27,30,26,53,30,30,30,30,30,30,46.71,45.74,51.15,50.13,47.70,48.29,52.44,46.45,45.82,53.35,1.32,1.52,-1.46,1.98,-1.11,0.03,-2.6,-0.11,-0.71,-1.14,0.72,-1.3,-0.15,1.73,1.92,-1.05,-0.95,-0.67,0.0,-0.71,-0.09,-1.76,0.72,0.96,-0.47
3650,410668.1,1,2405,7.34c,BOOM Esports,BocaJuniors,Mjz,Matthew,SLATEM$,Pakazs,Sacred,Accel,Lala-troni,Mariano,Italiano Gangstar,Parker,Pugna,Tusk,Necrophos,Spectre,Death Prophet,Treant Protector,Pangolier,Grimstroke,Night Stalker,Medusa,50,51.781475,50,53.87612,51.887978,50,50,50,50,50,30,35,30,24,122,30,30,30,30,30,48.29,46.45,51.09,53.95,53.94,53.58,44.17,50.35,50.84,51.29,-1.28,1.47,-0.98,0.6,3.11,0.7,1.71,0.71,0.17,0.64,-0.74,-1.79,2.51,1.11,2.41,1.57,3.3,0.11,-0.99,1.01,-2.55,-0.6,-0.55,0.63,2.68
3651,410668.0,0,3130,7.34c,BOOM Esports,BocaJuniors,Matthew,Mjz,SLATEM$,Sacred,Pakazs,Italiano Gangstar,Accel,Mariano,Parker,Lala-troni,Muerta,Clockwerk,Invoker,Tidehunter,Morphling,Primal Beast,Pugna,Dark Willow,Templar Assassin,Void Spirit,51.781475,50,50,51.887978,53.87612,50,50,50,50,50,27,30,30,31,165,30,30,30,30,30,46.71,49.80,47.70,50.53,45.84,47.92,48.29,47.51,46.01,50.07,2.4,1.32,0.09,1.72,-0.75,-2.08,-0.51,0.02,0.65,1.29,-1.7,-0.09,-0.21,1.13,3.43,-0.04,0.46,-0.34,-0.49,-0.76,-0.45,0.18,-0.08,-0.67,0.38
3652,410669.1,0,1386,7.34c,kaiser,estar_backs,Raykill,D1smar,Argius,esK,Valqui,Stinger,Alone,Michael,Doctor Devak,MNZ,Phoenix,Tusk,Faceless Void,Magnus,Tidehunter,Treant Protector,Earth Spirit,Snapfire,Beastmaster,Gyrocopter,50,50,50,50,52.075077,50,50,50,50,50,30,30,30,30,398,30,30,30,30,30,49.31,46.45,51.15,47.33,50.53,53.58,46.32,45.01,45.96,49.11,-3.22,-0.41,1.39,-0.14,-0.83,0.7,0.16,0.33,1.75,-0.09,-1.15,-0.4,-1.15,-0.57,-1.0,-1.11,0.24,-0.36,0.2,0.64,-1.51,-0.73,0.42,15.77,-0.85
3653,410669.0,0,3327,7.34c,kaiser,estar_backs,esK,D1smar,Raykill,Argius,Valqui,Stinger,Michael,Alone,MNZ,Doctor Devak,Kunkka,Invoker,Treant Protector,Naga Siren,Centaur Warrunner,Vengeful Spirit,Muerta,Ogre Magi,Faceless Void,Tidehunter,50,50,50,50,52.075077,50,50,50,50,50,30,30,30,30,605,30,30,30,30,30,51.15,47.70,53.58,48.37,50.82,53.03,46.71,51.13,51.15,50.53,-0.89,-1.94,0.53,2.16,-1.01,0.03,-1.51,-0.77,1.05,0.36,-0.68,0.3,-0.52,1.15,1.51,-1.16,-0.49,-3.25,-2.27,2.19,0.01,-1.2,-0.06,0.36,-0.26
3654,410670.1,0,3374,7.34c,Keyd Stars,BOOM Esports,Matthew,Mjz,Sacred,Pakazs,SLATEM$,Costabile,KJ,Kingrd,fcr,4nalog,Tusk,Pugna,Tidehunter,Luna,Earth Spirit,Chaos Knight,Ancient Apparition,Clockwerk,Dazzle,Zeus,51.781475,50,51.887978,53.87612,50,60.57041,53.151344,50,50,50,35,30,31,35,30,103,59,30,30,30,46.45,48.29,50.53,49.78,46.32,49.73,50.99,49.80,49.47,51.59,-0.1,-1.07,-0.09,0.01,-0.7,1.01,0.54,0.51,-1.01,-0.53,-2.5,0.41,0.27,-2.06,-1.67,-1.22,0.88,0.89,-0.69,1.61,0.65,-0.46,0.54,-0.33,-1.63
3655,410670.0,0,3202,7.34c,Keyd Stars,BOOM Esports,Matthew,Mjz,Sacred,Pakazs,SLATEM$,Costabile,Kingrd,KJ,fcr,4nalog,Tusk,Phoenix,Tidehunter,Luna,Lina,Chaos Knight,Earthshaker,Pugna,Necrophos,Puck,51.781475,50,51.887978,53.87612,50,60.57041,50,53.151344,50,50,35,30,31,35,30,103,30,99,30,30,46.45,49.31,50.53,49.78,46.30,49.73,49.70,48.29,51.09,46.56,-0.1,1.02,0.54,0.84,1.58,-3.62,0.1,0.3,0.12,1.17,-2.5,0.15,0.46,0.82,-0.63,-1.22,-0.04,0.14,-0.22,-1.91,-0.51,-0.3,-0.5,-3.05,1.01
3656,410671.2,0,2373,7.34c,MAD KINGS,estar_backs,SmAsH,Genek,YadomiJN,Adrian,Mr.Jeans,MNZ,Michael,Stinger,Doctor Devak,Alone,Dawnbreaker,Invoker,Phoenix,Luna,Huskar,Chaos Knight,Dark Willow,Vengeful Spirit,Dark Seer,Templar Assassin,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.45,47.70,49.31,49.78,49.23,49.73,47.51,53.03,52.87,46.01,-1.32,2.01,-0.54,-0.8,0.02,-1.64,-0.21,0.03,-1.35,1.13,-3.62,0.34,-0.42,-0.15,-2.56,-1.22,-0.03,-0.23,3.46,-0.69,1.51,-0.56,0.07,-0.55,-2.27
3657,410671.1,0,2649,7.34c,MAD KINGS,estar_backs,YadomiJN,SmAsH,Genek,Adrian,Mr.Jeans,Michael,Alone,MNZ,Stinger,Doctor Devak,Muerta,Brewmaster,Dark Willow,Templar Assassin,Pangolier,Weaver,Invoker,Gyrocopter,Clockwerk,Axe,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,46.71,49.84,47.51,46.01,44.17,49.49,47.70,49.11,49.80,53.40,-1.42,1.51,0.41,0.32,0.96,2.65,0.83,0.11,0.05,1.05,-2.28,0.21,-0.48,-0.02,2.31,-0.57,-1.13,1.54,-0.65,0.48,0.43,-1.62,0.79,-1.0,-0.15
3658,410671.0,0,2244,7.34c,MAD KINGS,estar_backs,MNZ,Alone,Stinger,Doctor Devak,Michael,Mr.Jeans,Genek,Adrian,YadomiJN,SmAsH,Weaver,Earth Spirit,Vengeful Spirit,Beastmaster,Phoenix,Primal Beast,Dark Willow,Templar Assassin,Pugna,Brewmaster,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,49.49,46.32,53.03,45.96,49.31,47.92,47.51,46.01,48.29,49.84,-1.29,2.28,0.57,-0.38,-2.65,1.11,-1.41,0.4,0.25,-1.78,0.46,1.06,0.56,-0.64,0.99,-0.42,0.55,0.04,-5.71,-1.86,0.04,0.34,-2.56,0.3,0.29
3659,410672.2,0,2453,7.34c,Keyd Stars,estar_backs,KJ,fcr,Kingrd,Costabile,4nalog,Michael,Alone,Stinger,Frank,MNZ,Enchantress,Magnus,Tusk,Ursa,Zeus,Muerta,Earth Spirit,Chen,Underlord,Spectre,53.151344,50,50,60.57041,50,50,50,50,50,50,270,30,30,103,30,30,30,30,30,30,45.74,47.33,46.45,47.90,51.59,46.71,46.32,47.11,50.72,53.95,-1.72,-0.01,0.45,-0.11,-2.71,0.07,0.24,-1.44,-1.0,-0.75,1.46,0.16,0.25,1.85,0.23,0.95,-2.22,-0.68,-1.93,1.14,-1.46,1.63,2.86,1.51,1.56
3660,410672.1,1,1807,7.34c,Keyd Stars,estar_backs,fcr,KJ,Costabile,Kingrd,4nalog,Michael,MNZ,Stinger,Doctor Devak,Alone,Kunkka,Enchantress,Faceless Void,Dark Willow,Keeper of the Light,Spirit Breaker,Muerta,Tusk,Doom,Necrophos,50,53.151344,60.57041,50,50,50,50,50,50,50,30,270,162,30,30,30,30,30,30,30,51.15,45.74,51.15,47.51,45.82,48.82,46.71,46.45,48.03,51.09,-0.05,-1.94,-0.15,0.93,1.46,-1.83,-1.72,-0.11,-1.05,-0.63,-0.89,-0.68,-0.57,0.74,-1.57,-2.09,-0.09,-1.6,-0.31,0.03,-0.22,-1.98,1.06,-0.75,-3.12
